Time,AFR_Target,T_Air,SA,RPM,Volt_Batt,Inj_Angle,T_Eng,TPS_Percent,Cyl1_Comn_FuelPW,Cyl1_Eng_AP,NBO2_Volt,Inst_Fuel_Consump,Avg_Fuel_Consump,Acc_Fuel_Mult,NBO2_AD,Cyl1_Final_VM,Idle_Desir_RPM,Cyl1_Injector_Period_Rate,TimeCount,PH_GPS_Altitude,PH_GPS_Speed
69700.0,12.7,26.0,12.0,1799.0,12.9,0.0,70.0,0.4,2.54,48.7,382.35,2.23,0.0,0.0,78.0,147.0,1840.0,3.52,882.8,12.8,27.0
69800.0,12.7,26.0,11.0,1803.0,12.9,0.0,70.0,0.0,2.504,48.2,382.35,3.86,0.0,0.0,78.0,148.0,1840.0,3.52,976.6,12.8,27.0
69900.0,12.7,26.0,10.0,1868.0,12.9,0.0,70.0,0.4,2.452,47.7,382.35,6.09,0.01,0.0,78.0,144.0,1840.0,3.52,78.1,12.8,27.0
70000.0,12.7,26.0,8.0,1853.0,12.9,0.0,70.0,0.0,2.452,47.7,382.35,6.91,0.01,0.0,78.0,147.0,1840.0,3.52,171.9,12.8,27.0
70100.0,12.7,26.0,8.0,1883.0,13.0,0.0,70.0,0.4,2.452,47.7,382.35,8.33,0.01,0.0,78.0,144.0,1840.0,3.52,273.4,12.3,16.0
70200.0,12.7,26.0,10.0,1830.0,12.9,0.0,70.0,0.0,2.452,47.7,382.35,0.0,0.01,0.0,78.0,147.0,1840.0,3.52,367.2,12.3,16.0
70300.0,12.7,26.0,9.0,1890.0,12.9,0.0,70.0,0.4,2.376,47.2,382.35,0.0,0.01,0.0,78.0,140.0,1840.0,3.52,468.8,12.3,16.0
70400.0,12.7,26.0,8.0,1852.0,12.9,0.0,70.0,0.4,2.452,47.7,382.35,0.0,0.01,0.0,78.0,138.0,1840.0,3.52,562.5,12.3,16.0
70500.0,12.7,26.0,9.0,1877.0,12.9,0.0,70.0,0.4,2.452,47.7,382.35,0.0,0.01,0.0,78.0,144.0,1840.0,3.52,664.1,12.3,16.0
70600.0,12.7,26.0,9.0,1840.0,12.9,0.0,70.0,0.0,2.44,47.7,382.35,0.0,0.01,0.0,78.0,140.0,1840.0,3.52,757.8,12.3,16.0
70700.0,12.7,26.0,8.0,1873.0,12.9,0.0,70.0,0.4,2.452,47.7,382.35,0.0,0.01,0.0,78.0,144.0,1840.0,3.52,859.4,12.3,16.0
70800.0,12.7,26.0,11.0,1793.0,12.9,0.0,70.0,0.4,2.504,48.2,382.35,0.0,0.01,0.0,78.0,140.0,1840.0,3.52,953.1,12.3,16.0
70900.0,12.7,26.0,9.0,1913.0,12.9,0.0,70.0,0.4,2.376,47.2,382.35,0.0,0.01,0.0,78.0,140.0,1840.0,3.52,54.7,12.3,16.0
71000.0,12.7,26.0,8.0,1867.0,12.9,0.0,70.0,0.4,2.376,47.2,382.35,0.0,0.01,0.0,78.0,137.0,1840.0,3.52,148.4,12.4,4.0
71100.0,12.7,26.0,10.0,1830.0,12.9,0.0,70.0,0.4,2.504,48.2,382.35,0.0,0.01,0.0,78.0,146.0,1840.0,3.52,250.0,12.4,4.0
71200.0,12.7,26.0,10.0,1826.0,13.0,0.0,70.0,0.4,2.452,47.7,382.35,0.0,0.01,0.0,78.0,140.0,1840.0,3.52,343.8,12.4,4.0
71300.0,12.7,26.0,8.0,1900.0,12.9,0.0,70.0,0.4,2.376,47.2,382.35,0.0,0.01,0.0,78.0,140.0,1840.0,3.52,445.3,12.4,4.0
71400.0,12.7,26.0,11.0,1810.0,13.0,0.0,70.0,0.4,2.452,47.7,382.35,0.0,0.01,0.0,78.0,141.0,1840.0,3.52,539.1,12.4,4.0
71500.0,12.7,26.0,8.0,1875.0,12.9,0.0,70.0,0.4,2.376,47.2,382.35,0.0,0.01,0.0,78.0,140.0,1840.0,3.52,734.4,12.4,4.0
71600.0,12.7,26.0,8.0,1875.0,12.9,0.0,70.0,0.4,2.376,47.2,382.35,0.0,0.01,0.0,78.0,140.0,1840.0,3.52,734.4,12.4,4.0
71700.0,12.7,26.0,11.0,1815.0,12.9,0.0,70.0,0.0,2.44,47.7,382.35,0.0,0.01,0.0,78.0,144.0,1840.0,3.52,929.7,12.4,4.0
71800.0,12.7,26.0,12.0,1798.0,12.9,0.0,70.0,0.4,2.528,48.7,382.35,0.0,0.01,0.0,78.0,147.0,1840.0,3.52,31.2,12.4,4.0
71900.0,12.7,26.0,11.0,1810.0,12.9,0.0,70.0,0.0,2.488,48.2,382.35,0.0,0.01,0.0,78.0,140.0,1840.0,3.52,125.0,12.4,4.0
72000.0,12.7,26.0,9.0,1889.0,12.9,0.0,70.0,0.0,2.336,47.2,382.35,0.0,0.01,0.0,78.0,138.0,1840.0,3.52,226.6,12.6,1.0
72100.0,12.7,26.0,9.0,1848.0,13.0,0.0,70.0,0.0,2.336,47.2,382.35,0.0,0.01,0.0,78.0,138.0,1840.0,3.52,320.3,12.6,1.0
72200.0,12.7,26.0,9.0,1847.0,12.9,0.0,70.0,0.4,2.44,47.7,382.35,0.0,0.01,0.0,78.0,144.0,1840.0,3.52,421.9,12.6,1.0
72300.0,12.7,26.0,10.0,1823.0,12.9,0.0,70.0,0.0,2.452,47.7,382.35,0.0,0.01,0.0,78.0,141.0,1840.0,3.52,515.6,12.6,1.0
72400.0,12.7,26.0,10.0,1869.0,12.9,0.0,70.0,0.0,2.408,47.7,382.35,0.0,0.01,0.0,78.0,143.0,1840.0,3.52,617.2,12.6,1.0
72500.0,12.7,26.0,11.0,1814.0,13.0,0.0,70.0,0.0,2.408,47.7,382.35,0.0,0.01,0.0,78.0,141.0,1840.0,3.52,710.9,12.6,1.0
72600.0,12.7,26.0,10.0,1822.0,12.9,0.0,70.0,0.0,2.488,48.2,382.35,0.0,0.01,0.0,78.0,145.0,1840.0,3.52,812.5,12.6,1.0
72700.0,12.7,26.0,8.0,1874.0,13.0,0.0,70.0,0.0,2.408,47.7,382.35,0.0,0.01,0.0,78.0,138.0,1840.0,3.52,906.2,12.6,1.0
72800.0,12.7,26.0,7.0,1935.0,13.0,0.0,70.0,0.0,2.308,47.2,382.35,0.0,0.01,0.0,78.0,138.0,1840.0,3.52,7.8,12.6,1.0
72900.0,12.7,26.0,11.0,1805.0,13.0,0.0,70.0,0.0,2.46,48.2,382.35,0.0,0.01,0.0,78.0,145.0,1840.0,3.52,101.6,12.6,1.0
73000.0,12.7,26.0,7.0,1896.0,12.9,0.0,70.0,0.0,2.336,47.2,382.35,0.0,0.01,0.0,78.0,138.0,1840.0,3.52,203.1,12.6,0.0
73100.0,12.7,26.0,9.0,1855.0,12.9,0.0,70.0,0.0,2.336,47.2,382.35,0.0,0.01,0.0,78.0,137.0,1840.0,3.52,296.9,12.6,0.0
73200.0,12.7,26.0,10.0,1821.0,12.9,0.0,70.0,0.4,2.488,48.2,382.35,0.0,0.01,0.0,78.0,145.0,1840.0,3.52,398.4,12.6,0.0
73300.0,12.7,26.0,12.0,1733.0,13.0,0.0,70.0,0.0,2.592,49.2,382.35,0.0,0.01,0.0,78.0,145.0,1840.0,3.52,492.2,12.6,0.0
73400.0,12.7,26.0,8.0,1887.0,12.9,0.0,70.0,0.0,2.408,47.7,382.35,0.0,0.01,0.0,78.0,141.0,1840.0,3.52,593.8,12.6,0.0
73500.0,12.7,26.0,7.0,1936.0,12.9,0.0,70.0,0.0,2.336,47.2,382.35,0.0,0.01,0.0,78.0,138.0,1840.0,3.52,687.5,12.6,0.0
73600.0,12.7,26.0,8.0,1874.0,12.9,0.0,70.0,0.0,2.408,47.7,382.35,0.0,0.01,0.0,78.0,143.0,1840.0,3.52,789.1,12.6,0.0
73700.0,12.7,26.0,12.0,1781.0,13.0,0.0,70.0,0.0,2.488,48.2,382.35,0.0,0.01,0.0,78.0,144.0,1840.0,3.52,882.8,12.6,0.0
73800.0,12.7,26.0,9.0,1852.0,12.9,0.0,70.0,0.0,2.44,47.7,382.35,0.0,0.01,0.0,78.0,143.0,1840.0,3.52,984.4,12.6,0.0
73900.0,12.7,26.0,9.0,1843.0,13.0,0.0,70.0,0.0,2.408,47.7,382.35,0.0,0.01,0.0,78.0,143.0,1840.0,3.52,78.1,12.6,0.0
74000.0,12.7,26.0,9.0,1867.0,12.9,0.0,70.0,0.0,2.408,47.7,382.35,0.0,0.01,0.0,78.0,143.0,1840.0,3.52,179.7,12.9,0.0
74100.0,12.7,26.0,8.0,1871.0,12.9,0.0,70.0,0.0,2.336,47.2,382.35,0.0,0.01,0.0,78.0,138.0,1840.0,3.52,273.4,12.9,0.0
74200.0,12.7,26.0,9.0,1845.0,12.9,0.0,70.0,0.4,2.44,47.7,382.35,0.0,0.01,0.0,78.0,144.0,1840.0,3.52,375.0,12.9,0.0
74300.0,12.7,26.0,9.0,1849.0,12.9,0.0,70.0,0.0,2.44,47.7,382.35,0.0,0.01,0.0,78.0,141.0,1840.0,3.52,468.8,12.9,0.0
74400.0,12.7,26.0,8.0,1857.0,12.9,0.0,70.0,0.4,2.44,47.7,382.35,0.0,0.01,0.0,78.0,144.0,1840.0,3.52,570.3,12.9,0.0
74500.0,12.7,26.0,12.0,1778.0,13.0,0.0,70.0,0.0,2.528,48.7,382.35,0.0,0.01,0.0,78.0,146.0,1840.0,3.52,664.1,12.9,0.0
74600.0,12.7,26.0,8.0,1881.0,12.9,0.0,70.0,0.0,2.408,47.7,382.35,0.0,0.01,0.0,78.0,143.0,1840.0,3.52,765.6,12.9,0.0
74700.0,12.7,26.0,8.0,1877.0,12.9,0.0,70.0,0.0,2.348,47.2,382.35,0.0,0.01,0.0,78.0,137.0,1840.0,3.52,859.4,12.9,0.0
74800.0,12.7,26.0,10.0,1816.0,12.9,0.0,70.0,0.0,2.44,47.7,382.35,0.0,0.01,0.0,78.0,143.0,1840.0,3.52,54.7,12.9,0.0
74900.0,12.7,26.0,8.0,1879.0,12.9,0.0,70.0,0.4,2.408,47.7,382.35,0.0,0.01,0.0,78.0,144.0,1840.0,3.52,156.2,12.9,0.0
75000.0,12.7,26.0,8.0,1869.0,12.9,0.0,70.0,0.0,2.336,47.2,382.35,0.0,0.01,0.0,78.0,138.0,1840.0,3.52,250.0,13.0,0.0
75100.0,12.7,26.0,8.0,1862.0,12.9,0.0,70.0,0.4,2.44,47.7,382.35,0.0,0.01,0.0,78.0,144.0,1840.0,3.52,351.6,13.0,0.0
